"City_locality","iso3","country","super_region","super_region_name","pm25","sat_2014","log_pm25","log_sat","cluster_region"
"VIROINVAL","BEL","Belgium",1,"HighIncome",10,14.0039978027344,2.30258509299405,2.63934284618969,2
"Virolahti","FIN","Finland",1,"HighIncome",7,10.1249990463257,1.94591014905531,2.31500751880254,2
"Visalia-Porterville, CA","USA","United States of America",1,"HighIncome",18,9.43350124359131,2.89037175789616,2.24426731549666,2
"Vishakhapatnam","IND","India",3,"S-Asia",34.75,45.1454963684082,3.5481795720108,3.8098905266798,3
"VITERBO","ITA","Italy",1,"HighIncome",11,17.1470012664795,2.39789527279837,2.84182330505683,2
"VITORIA-GASTEIZ","ESP","Spain",1,"HighIncome",4,9.9005012512207,1.38629436111989,2.29258538729525,2
"VITRY-SUR-SEINE","FRA","France",1,"HighIncome",13,15.1169996261597,2.56494935746154,2.71581991363677,2
"VITTEL","FRA","France",1,"HighIncome",11,14.3889989852905,2.39789527279837,2.66646395526147,2
"VIVER","ESP","Spain",1,"HighIncome",7,11.2490043640137,1.94591014905531,2.42027962375742,2
"Viznar","ESP","Spain",1,"HighIncome",9,9.31099987030029,2.19722457733622,2.23119648297666,2
"VODNANY","CZE","Czech Republic",4,"E-Eur/C-Eur/C-Asia",20,18.0310039520264,2.99573227355399,2.89209271797375,2
"VOGHERA","ITA","Italy",1,"HighIncome",18,29.6709976196289,2.89037175789616,3.39017005758744,2
"VOIRON","FRA","France",1,"HighIncome",13,13.5030031204224,2.56494935746154,2.60291211406992,2
"VOLMUNSTER","FRA","France",1,"HighIncome",8,17.5395011901855,2.07944154167984,2.86445554812378,2
"VOLOS","GRC","Greece",1,"HighIncome",12,20.1505012512207,2.484906649788,3.00322916407439,2
"Volta Redonda, REGI´è_´è__O DO M´è_´è__DIO PARA´è_´è__BA","BRA","Brazil",5,"LatAm/Carib",14.8888888888889,8.72133297390408,2.70061522261469,2.16577209021821,2
"VRANOV NAD TOPLOV","SVK","Slovakia",4,"E-Eur/C-Eur/C-Asia",17,19.8865013122559,2.83321334405622,2.99004117554597,2
"Vratza","BGR","Bulgaria",4,"E-Eur/C-Eur/C-Asia",27,20.0359992980957,3.29583686600433,2.99753062046321,4
"VSETIN","CZE","Czech Republic",4,"E-Eur/C-Eur/C-Asia",20,21.8805027008057,2.99573227355399,3.0855959526466,2
"VULCAN","ROU","Romania",4,"E-Eur/C-Eur/C-Asia",9,21.5580024719238,2.19722457733622,3.07074709202331,2
"VYSKOV","CZE","Czech Republic",4,"E-Eur/C-Eur/C-Asia",17,21.1179981231689,2.83321334405622,3.0501256685108,2
"W_RGL","AUT","Austria",1,"HighIncome",15,14.3244981765747,2.70805020110221,2.66197123068351,2
"W_RTH","DEU","Germany",1,"HighIncome",13,19.3690032958984,2.56494935746154,2.96367402002367,2
"W´è_´è__RZBURG","DEU","Germany",1,"HighIncome",13,18.984001159668,2.56494935746154,2.94359658022006,2
"WADOWICE","POL","Poland",4,"E-Eur/C-Eur/C-Asia",35,21.1220016479492,3.55534806148941,3.05031522934479,4
"Wafangdian","CHN","China",6,"SE-Asia/E-Asia/Oceania",58.5,44.0610027313232,4.06902675423781,3.78557509942942,3
"Wagga Wagga","AUS","Australia",1,"HighIncome",7.5,2.64599823951721,2.01490302054226,0.973048400355132,2
"WAGROWIEC","POL","Poland",4,"E-Eur/C-Eur/C-Asia",23,20.5634956359863,3.13549421592915,3.02351744734056,4
"Waimate","NZL","New Zealand",1,"HighIncome",8,3.0595006942749,2.07944154167984,1.11825173084473,2
"Wainuiomata","NZL","New Zealand",1,"HighIncome",5,2.81600117683411,1.6094379124341,1.03531785620555,2
"WALBRZYCH","POL","Poland",4,"E-Eur/C-Eur/C-Asia",24,20.0784969329834,3.17805383034795,2.99964943808674,4
"Warangal","IND","India",3,"S-Asia",26,41.1399841308594,3.25809653802148,3.71698049848967,3
"Warner Robins, GA","USA","United States of America",1,"HighIncome",9,8.63049793243408,2.19722457733622,2.15530220127956,2
"WARRINGTON","GBR","United Kingdom",1,"HighIncome",14,10.6339998245239,2.63905732961526,2.36405639858073,2
"WARSZAWA","POL","Poland",4,"E-Eur/C-Eur/C-Asia",25,23.4548961639404,3.2188758248682,3.1550792647376,4
"WASCHEID","DEU","Germany",1,"HighIncome",8,14.3265027999878,2.07944154167984,2.66211116460191,2
"Washdyke","NZL","New Zealand",1,"HighIncome",8,3.18900060653687,2.07944154167984,1.15970757822447,2
"Washington-Arlington-Alexandria, DC-VA-MD-WV","USA","United States of America",1,"HighIncome",9,9.0426253080368,2.19722457733622,2.20194954242427,2
"WASSERKUPPE","DEU","Germany",1,"HighIncome",7,17.7240009307861,1.94591014905531,2.87491970585282,2
"Waterberg","ZAF","South Africa",7,"Sub-Saharan Afr",18,7.94683297475179,2.89037175789616,2.0727734813409,4
"Waterloo-Cedar Falls, IA","USA","United States of America",1,"HighIncome",9,8.10000038146973,2.19722457733622,2.09186410877342,2
"Watertown, SD","USA","United States of America",1,"HighIncome",5,5.58800029754639,1.6094379124341,1.7206214946421,2
"WEIDEN I.D.OPF.","DEU","Germany",1,"HighIncome",15,18.4104976654053,2.70805020110221,2.91292102722102,2
"Weifang","CHN","China",6,"SE-Asia/E-Asia/Oceania",48.6,72.9184112548828,3.88362353090645,4.28934116206465,3
"Weihai","CHN","China",6,"SE-Asia/E-Asia/Oceania",30,46.5926577250163,3.40119738166216,3.84144296916878,3
"WEIL AM RHEIN","DEU","Germany",1,"HighIncome",14,17.4465007781982,2.63905732961526,2.8591391000699,2
"Weinan","CHN","China",6,"SE-Asia/E-Asia/Oceania",67.5,71.7665004730225,4.21212759787848,4.27341779994972,3
"Weirton-Steubenville, WV-OH","USA","United States of America",1,"HighIncome",10.6,8.70930099487305,2.36085400111802,2.16439153447209,2
"WEIZ","AUT","Austria",1,"HighIncome",19,14.1964988708496,2.94443897916644,2.65299537581583,2
"Wellington","NZL","New Zealand",1,"HighIncome",6,2.81850099563599,1.79175946922805,1.03620518178974,2
"WELS","AUT","Austria",1,"HighIncome",18,17.3639984130859,2.89037175789616,2.8543990060463,2
"Wenden, AZ","USA","United States of America",1,"HighIncome",2,4.92100048065186,0.693147180559945,1.59351185955745,2
"Wendeng","CHN","China",6,"SE-Asia/E-Asia/Oceania",46,47.2805023193359,3.8286413964891,3.85609799739284,3
"Wenzhou","CHN","China",6,"SE-Asia/E-Asia/Oceania",45.5,35.7291269302368,3.8177123259569,3.57596623653489,3
"WESEL","DEU","Germany",1,"HighIncome",17,16.7085037231445,2.83321334405622,2.81591779480056,2
"WEST VANCOUVER","CAN","Canada",1,"HighIncome",5,3.47050046920776,1.6094379124341,1.24429881099639,2
"WESTERLAND","DEU","Germany",1,"HighIncome",12,14.5225028991699,2.484906649788,2.67569937051751,2
"WETZLAR","DEU","Germany",1,"HighIncome",15,17.8944988250732,2.70805020110221,2.88449333740352,2
"Whangarei","NZL","New Zealand",1,"HighIncome",7,2.59700226783752,1.94591014905531,0.954357805933031,2
"Wheeling, WV-OH","USA","United States of America",1,"HighIncome",11,8.64050197601318,2.39789527279837,2.15646068020388,2
"WHITEHORSE","CAN","Canada",1,"HighIncome",6,3.22250080108643,1.79175946922805,1.17015770442277,2
"Whyalla","AUS","Australia",1,"HighIncome",6.99272753,3.71300220489502,1.94487068471368,1.31184076902591,2
"Wichita, KS","USA","United States of America",1,"HighIncome",9.25,6.79312407970428,2.22462355152433,1.91591093586073,2
"WIDUCHOWA","POL","Poland",4,"E-Eur/C-Eur/C-Asia",18,16.7664985656738,2.89037175789616,2.81938276248318,4
"WIEN","AUT","Austria",1,"HighIncome",18.7272727272727,19.3814074776389,2.92998089599121,2.9643142290907,2
"WIENER NEUDORF","AUT","Austria",1,"HighIncome",16,18.877498626709,2.77258872223978,2.93797066394794,2
"WIENER NEUSTADT","AUT","Austria",1,"HighIncome",13,17.3124980926514,2.56494935746154,2.85142867377579,2
"WIESBADEN","DEU","Germany",1,"HighIncome",15.5,18.4509963989258,2.7408400239252,2.91511837439013,2
"WIESLOCH","DEU","Germany",1,"HighIncome",13,18.9209957122803,2.56494935746154,2.94027218973791,2
"WIGAN","GBR","United Kingdom",1,"HighIncome",13,10.3900012969971,2.56494935746154,2.34084392994242,2
"WIJK AAN ZEE","NLD","Netherlands",1,"HighIncome",16,15.2244987487793,2.77258872223978,2.72290589014951,2
"WILLIAMS LAKE","CAN","Canada",1,"HighIncome",9,3.43549871444702,2.19722457733622,1.23416210129216,2
"Williston, ND","USA","United States of America",1,"HighIncome",6,4.02150058746338,1.79175946922805,1.39165511344264,2
"Wilmington, NC","USA","United States of America",1,"HighIncome",7,7.04399824142456,1.94591014905531,1.95217594097813,2
"Winchester, VA-WV","USA","United States of America",1,"HighIncome",9,7.5260009765625,2.19722457733622,2.01836382192974,2
"WINDSOR","CAN","Canada",1,"HighIncome",9.5,10.5649991035461,2.2512917986065,2.35754656621673,2
"WINGLES","FRA","France",1,"HighIncome",12,16.3499984741211,2.484906649788,2.79422780401733,2
"WINNIPEG","CAN","Canada",1,"HighIncome",6.5,4.77974629402161,1.87180217690159,1.56438746853024,2
"Winona, MN","USA","United States of America",1,"HighIncome",8,8.05049705505371,2.07944154167984,2.08573383549367,2
"Winston-Salem, NC","USA","United States of America",1,"HighIncome",9,7.25424885749817,2.19722457733622,1.98158734651684,2
"WINTERTHUR","CHE","Switzerland",1,"HighIncome",12,17.089994430542,2.484906649788,2.83849317123757,2
"Witbank","ZAF","South Africa",7,"Sub-Saharan Afr",16,9.00149726867676,2.77258872223978,2.19739092668571,4
"WITZENHAUSEN/WALD","DEU","Germany",1,"HighIncome",8,17.1174983978271,2.07944154167984,2.84010123841455,2
"WLADYSLAWOWO","POL","Poland",4,"E-Eur/C-Eur/C-Asia",13,17.0855007171631,2.56494935746154,2.8382301925515,4
"WLOCLAWEK","POL","Poland",4,"E-Eur/C-Eur/C-Asia",24,23.4694995880127,3.17805383034795,3.15570168828977,4
"WODZISLAW SLASKI","POL","Poland",4,"E-Eur/C-Eur/C-Asia",39,22.7154998779297,3.66356164612965,3.12304750548165,4
"WOLFSBERG","AUT","Austria",1,"HighIncome",19,14.6780004501343,2.94443897916644,2.68634980479015,2
"WOLFSBURG","DEU","Germany",1,"HighIncome",10,16.2264976501465,2.30258509299405,2.78664556342407,2
"Wollongong","AUS","Australia",1,"HighIncome",6.74952907366667,2.84133474032084,1.90947273558642,1.04427392075379,2
"Worcester, MA","USA","United States of America",1,"HighIncome",7,7.90849876403809,1.94591014905531,2.06793797413867,2
"WORMS","DEU","Germany",1,"HighIncome",16,19.4495029449463,2.77258872223978,2.96782151420815,2
"WREXHAM","GBR","United Kingdom",1,"HighIncome",10,9.82600021362305,2.30258509299405,2.28503195548705,2
"WROCLAW","POL","Poland",4,"E-Eur/C-Eur/C-Asia",28,20.7302513122559,3.3322045101752,3.03159404949316,4
"WSCHOWA","POL","Poland",4,"E-Eur/C-Eur/C-Asia",22,18.7119979858398,3.09104245335832,2.92916492164185,4
"Wuhan","CHN","China",6,"SE-Asia/E-Asia/Oceania",79.5,80.5955062866211,4.37575702166029,4.38944289469058,3
"Wuhu","CHN","China",6,"SE-Asia/E-Asia/Oceania",61,80.3428764343262,4.11087386417331,4.38630343155541,3
"Wujiang","CHN","China",6,"SE-Asia/E-Asia/Oceania",56.3333333333333,84.0305099487305,4.03128642625496,4.43117994657256,3
"Wuxi","CHN","China",6,"SE-Asia/E-Asia/Oceania",66.8571428571429,88.0605000087193,4.20255814686233,4.47802407835736,3
"Wyong","AUS","Australia",1,"HighIncome",6.477925503,2.84900259971619,1.86840032068301,1.04696896801665,2
"WYSZKOW","POL","Poland",4,"E-Eur/C-Eur/C-Asia",14,19.1350002288818,2.63905732961526,2.95151913083909,4
"Xi'an","CHN","China",6,"SE-Asia/E-Asia/Oceania",69.5384615384615,64.6556100111741,4.24188000293064,4.16907487656796,3
"Xiamen","CHN","China",6,"SE-Asia/E-Asia/Oceania",36,24.308876991272,3.58351893845611,3.19084159192048,3
"Xiangtan","CHN","China",6,"SE-Asia/E-Asia/Oceania",69.7142857142857,63.2682892935617,4.24440525679783,4.14738424460077,3
"Xianyang","CHN","China",6,"SE-Asia/E-Asia/Oceania",65.25,65.5287399291992,4.1782260462028,4.18248882395152,3
"Xingtai","CHN","China",6,"SE-Asia/E-Asia/Oceania",128,87.7182579040527,4.85203026391962,4.47413006361756,3
"Xining","CHN","China",6,"SE-Asia/E-Asia/Oceania",61.5,44.5001287460327,4.11903717481247,3.79549208233728,3
"XOVE","ESP","Spain",1,"HighIncome",7,8.35750102996826,1.94591014905531,2.12315946255091,2
"Xuzhou","CHN","China",6,"SE-Asia/E-Asia/Oceania",66.4285714285714,94.553213936942,4.19612725653204,4.54916278645634,3
"Yakima, WA","USA","United States of America",1,"HighIncome",7,4.15100049972534,1.94591014905531,1.42334938945763,2
"Yala","THA","Thailand",6,"SE-Asia/E-Asia/Oceania",13,14.5659999847412,2.56494935746154,2.67869004474816,4
"YALOVA","TUR","Turkey",2,"N-Afr/MidEast",14,17.931001663208,2.63905732961526,2.88653115126623,4
"Yan'an","CHN","China",6,"SE-Asia/E-Asia/Oceania",48.25,36.3806285858154,3.87639582778499,3.59403645127538,3
"Yancheng","CHN","China",6,"SE-Asia/E-Asia/Oceania",57.25,81.7397613525391,4.04742764243435,4.40354055853974,3
"Yangjiang","CHN","China",6,"SE-Asia/E-Asia/Oceania",31.6666666666667,41.7535018920898,3.45526460293243,3.73178332543418,3
"Yangquan","CHN","China",6,"SE-Asia/E-Asia/Oceania",69.8333333333333,45.4474906921387,4.24611145069408,3.81655760880536,3
"Yangzhou","CHN","China",6,"SE-Asia/E-Asia/Oceania",64.5,92.1381225585938,4.16666522380173,4.52328878333527,3
"Yantai","CHN","China",6,"SE-Asia/E-Asia/Oceania",30.5,47.8057479858398,3.41772668361337,3.86714588301766,3
"Yaoud_","CMR","Cameroon",7,"Sub-Saharan Afr",49,29.0665092468262,3.89182029811063,3.36958662641196,5
"Yasuj","IRN","Iran (Islamic Republic of)",2,"N-Afr/MidEast",45,21.9039974212646,3.80666248977032,3.08666915081712,3
"Yavne","ISR","Israel",1,"HighIncome",18,34.8250007629395,2.89037175789616,3.55033554157368,2
"YELLOWKNIFE","CAN","Canada",1,"HighIncome",6,4.53049659729004,1.79175946922805,1.51083155761249,2
"Yenanchaung","MMR","Myanmar",6,"SE-Asia/E-Asia/Oceania",67,26.6689987182617,4.20469261939097,3.28350179411689,3
"Yenbu","SAU","Saudi Arabia",2,"N-Afr/MidEast",99,36.7960052490234,4.59511985013459,3.60538928626691,6
"Yibin","CHN","China",6,"SE-Asia/E-Asia/Oceania",51.5,72.602170308431,3.94158180766969,4.28499481543945,3
"Yichang","CHN","China",6,"SE-Asia/E-Asia/Oceania",70,58.9392890930176,4.24849524204936,4.07650791569995,3
"Yilan","CHN","China",6,"SE-Asia/E-Asia/Oceania",16,11.9904999732971,2.77258872223978,2.48411466736079,3
"Yinchuan","CHN","China",6,"SE-Asia/E-Asia/Oceania",47,44.5900802612305,3.85014760171006,3.79751141862051,3
"Yingkou","CHN","China",6,"SE-Asia/E-Asia/Oceania",40.25,49.3951244354248,3.69511000386457,3.89985172368397,3
"Yiwu","CHN","China",6,"SE-Asia/E-Asia/Oceania",58.5,51.846004486084,4.06902675423781,3.94827787261441,3
"Yixing","CHN","China",6,"SE-Asia/E-Asia/Oceania",54,81.8344955444336,3.98898404656427,4.40469886063792,3
"Yokohama city","JPN","Japan",1,"HighIncome",15,14.6904980341593,2.70805020110221,2.6872008925491,2
"YORK","GBR","United Kingdom",1,"HighIncome",12,10.5750007629395,2.484906649788,2.35849279707791,2
"Youngstown-Warren-Boardman, OH-PA","USA","United States of America",1,"HighIncome",10.5,9.0237512588501,2.35137525716348,2.19986012997532,2
"YOZGAT","TUR","Turkey",2,"N-Afr/MidEast",31,17.5394973754883,3.43398720448515,2.86445533063198,4
"Yreka,Siskiyou,CA","USA","United States of America",1,"HighIncome",9,3.06400012969971,2.19722457733622,1.11972129420854,2
"YSTAD","SWE","Sweden",1,"HighIncome",5,14.1684989929199,1.6094379124341,2.65102111957518,2
"Yueyang","CHN","China",6,"SE-Asia/E-Asia/Oceania",48.5,74.3629913330078,3.88156379794344,4.30895838976075,3
"Yuma, AZ","USA","United States of America",1,"HighIncome",6,7.54250049591064,1.79175946922805,2.02055375779992,2
"Yunfu","CHN","China",6,"SE-Asia/E-Asia/Oceania",31.3333333333333,49.1584930419922,3.44468249360189,3.89504963007811,3
"Yunlin","CHN","China",6,"SE-Asia/E-Asia/Oceania",30.75,8.94362473487854,3.42588999425253,2.19094095834094,3
"Yuxi","CHN","China",6,"SE-Asia/E-Asia/Oceania",30.3333333333333,23.2226696014404,3.41224721784874,3.14512893957682,3
"Z´è_´è__RICH","CHE","Switzerland",1,"HighIncome",12.8,17.4035007476807,2.54944517092557,2.85667137837945,2
"ZAANDAM","NLD","Netherlands",1,"HighIncome",16,15.6604995727539,2.77258872223978,2.75114159125139,2
"ZABKOWICE SLASKIE","POL","Poland",4,"E-Eur/C-Eur/C-Asia",21,21.1084976196289,3.04452243772342,3.04967569019584,4
"Zabol","IRN","Iran (Islamic Republic of)",2,"N-Afr/MidEast",140,32.4490013122559,4.9416424226093,3.47966966647483,3
"ZABRZE","POL","Poland",4,"E-Eur/C-Eur/C-Asia",35,23.5420017242432,3.55534806148941,3.15878613323144,4
"ZAFRA","ESP","Spain",1,"HighIncome",7,9.23649883270264,1.94591014905531,2.22316289963779,2
"ZAGORJE OB SAVI","SVN","Slovenia",4,"E-Eur/C-Eur/C-Asia",22,15.7565002441406,3.09104245335832,2.75725299404237,2
"ZAGREB","HRV","Croatia",4,"E-Eur/C-Eur/C-Asia",22.5,16.8135013580322,3.11351530921037,2.82218221591747,2
"Zahle","LBN","Lebanon",2,"N-Afr/MidEast",33,22.9564971923828,3.49650756146648,3.13360099850534,4
"ZAKOPANE","POL","Poland",4,"E-Eur/C-Eur/C-Asia",32,18.1940021514893,3.46573590279973,2.90109198765254,4
"Zamboanga City","PHL","Philippines",6,"SE-Asia/E-Asia/Oceania",25,5.90299797058105,3.2188758248682,1.77546035246399,4
"Zamdela","ZAF","South Africa",7,"Sub-Saharan Afr",30,10.4535036087036,3.40119738166216,2.34693719577935,4
"ZAMORA","ESP","Spain",1,"HighIncome",9,8.32400131225586,2.19722457733622,2.11914306617864,2
"ZAMOSC","POL","Poland",4,"E-Eur/C-Eur/C-Asia",22,21.276496887207,3.09104245335832,3.05760303096001,4
"Zanjan","IRN","Iran (Islamic Republic of)",2,"N-Afr/MidEast",29,28.8529949188232,3.36729582998647,3.36221379757743,3
"Zaozhuang","CHN","China",6,"SE-Asia/E-Asia/Oceania",48.2,91.1384033203125,3.87535902105655,4.51237926670392,3
"ZARAGOZA","ESP","Spain",1,"HighIncome",10.6666666666667,7.56333303451538,2.36712361413162,2.02331197061488,2
"ZARRA","ESP","Spain",1,"HighIncome",5,10.0724992752075,1.6094379124341,2.30980886612581,2
"ZAWIERCIE","POL","Poland",4,"E-Eur/C-Eur/C-Asia",31,23.9780025482178,3.43398720448515,3.17713684955861,4
"ZDUNSKA WOLA","POL","Poland",4,"E-Eur/C-Eur/C-Asia",33,24.4874954223633,3.49650756146648,3.19816259633295,4
"ZEITZ","DEU","Germany",1,"HighIncome",13,18.3934993743896,2.56494935746154,2.91199730732148,2
"ZEJTUN","MLT","Malta",1,"HighIncome",10,22.1284980773926,2.30258509299405,3.09686628358957,2
"ZELLA-MEHLIS","DEU","Germany",1,"HighIncome",12.5,16.9169950485229,2.52572864430826,2.82831874080073,2
"ZELTWEG","AUT","Austria",1,"HighIncome",16,13.9809970855713,2.77258872223978,2.63769905654928,2
"ZELZATE","BEL","Belgium",1,"HighIncome",20,16.3585014343262,2.99573227355399,2.79474772761031,2
"Zemer","ISR","Israel",1,"HighIncome",17,31.2090110778809,2.83321334405622,3.4407068697147,2
"ZERJAV","SVN","Slovenia",4,"E-Eur/C-Eur/C-Asia",20,14.5989990234375,2.99573227355399,2.68095296632542,2
"ZGIERZ","POL","Poland",4,"E-Eur/C-Eur/C-Asia",27,24.7175045013428,3.29583686600433,3.20751167690071,4
"ZGORZELEC","POL","Poland",4,"E-Eur/C-Eur/C-Asia",19,19.1114978790283,2.94443897916644,2.95029013712858,4
"Zhangjiagang","CHN","China",6,"SE-Asia/E-Asia/Oceania",60,90.1914978027344,4.0943445622221,4.50193516323269,3
"Zhangjiajie","CHN","China",6,"SE-Asia/E-Asia/Oceania",46.75,48.6574926376343,3.8448142557347,3.88480580782459,3
"Zhangjiakou","CHN","China",6,"SE-Asia/E-Asia/Oceania",34,29.7132007598877,3.52636052461616,3.391591417091,3
"Zhangqiu","CHN","China",6,"SE-Asia/E-Asia/Oceania",47,80.4449920654297,3.85014760171006,4.38757362246951,3
"Zhanjiang","CHN","China",6,"SE-Asia/E-Asia/Oceania",25.8333333333333,42.8620821634928,3.25166564769119,3.75798756944156,3
"Zhaoqing","CHN","China",6,"SE-Asia/E-Asia/Oceania",55,54.1699886322021,4.00733318523247,3.99212703981566,3
"Zhaoyuan","CHN","China",6,"SE-Asia/E-Asia/Oceania",54.5,56.5385093688965,3.9982007016692,4.03492198773142,3
"Zhengzhou","CHN","China",6,"SE-Asia/E-Asia/Oceania",85.6666666666667,96.9843377007379,4.45046379622711,4.57454949846348,3
"Zhenjiang","CHN","China",6,"SE-Asia/E-Asia/Oceania",65.75,89.6923713684082,4.18585967105787,4.49638571938802,3
"Zhongshan","CHN","China",6,"SE-Asia/E-Asia/Oceania",37.75,52.4813756942749,3.63098547569503,3.9604583579789,3
"Zhoushan","CHN","China",6,"SE-Asia/E-Asia/Oceania",29,48.0454978942871,3.36729582998647,3.87214843475779,3
"Zhuhai","CHN","China",6,"SE-Asia/E-Asia/Oceania",34.5,46.3004961013794,3.54095932403731,3.83515267596738,3
"Zhuji","CHN","China",6,"SE-Asia/E-Asia/Oceania",58.5,56.7999992370605,4.06902675423781,4.03953631229507,3
